ratio,pool_seed,model_seed,policy,param,cost_rate,avail,n_prev,n_fail,fails_per_1000,wear_fails,false30_rate,mean_rem_at_prev,op
5,7,1,reactive,,0.14119761247673449,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
5,7,1,periodic,60,0.12633438857395274,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
5,7,1,risk,0.5,0.13907372903912696,0.7981729339281921,25.0,375.0,24.953420282140005,75.0,0.72,48.91363871951443,15028.0
5,7,1,rul,16,0.1250300417049551,0.8147785520935322,98.0,302.0,21.34728210928112,1.0,0.09183673469387756,19.955780531698284,14147.0
5,7,1,risk_gated,0.5,0.14023676336672303,0.7968280294392039,10.0,390.0,25.367503577468455,81.0,0.7,47.723052698871825,15374.0
5,7,1,rul_gated,16,0.12512133433590814,0.8146683744500752,84.0,316.0,21.60092966026386,12.0,0.03571428571428571,16.21289229055866,14629.0
10,7,1,reactive,,0.2695590783646749,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
10,7,1,periodic,40,0.24049902243738944,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
10,7,1,risk,0.5,0.263840830449827,0.7981729339281921,25.0,375.0,24.953420282140005,75.0,0.72,48.91363871951443,15028.0
10,7,1,rul,16,0.23176645225136072,0.8147785520935322,98.0,302.0,21.34728210928112,1.0,0.09183673469387756,19.955780531698284,14147.0
10,7,1,risk_gated,0.5,0.2670742812540653,0.7968280294392039,10.0,390.0,25.367503577468455,81.0,0.7,47.723052698871825,15374.0
10,7,1,rul_gated,16,0.23312598263722742,0.8146683744500752,84.0,316.0,21.60092966026386,12.0,0.03571428571428571,16.21289229055866,14629.0
20,7,1,reactive,,0.5262820101405558,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
20,7,1,periodic,40,0.4527697607299134,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
20,7,1,risk,0.5,0.513375033271227,0.7981729339281921,25.0,375.0,24.953420282140005,75.0,0.72,48.91363871951443,15028.0
20,7,1,rul,16,0.4452392733441719,0.8147785520935322,98.0,302.0,21.34728210928112,1.0,0.09183673469387756,19.955780531698284,14147.0
20,7,1,risk_gated,0.5,0.5207493170287498,0.7968280294392039,10.0,390.0,25.367503577468455,81.0,0.7,47.723052698871825,15374.0
20,7,1,rul_gated,16,0.449135279239866,0.8146683744500752,84.0,316.0,21.60092966026386,12.0,0.03571428571428571,16.21289229055866,14629.0
2,7,2,reactive,,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,2,periodic,60,0.06228373702422145,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
2,7,2,risk,0.8,0.06418122977346279,0.796309658798062,6.0,394.0,25.501618122977348,84.0,1.0,53.588048443709035,15450.0
2,7,2,rul,8,0.06013395847287341,0.8138013735964242,73.0,327.0,21.90221031480241,19.0,0.0,12.097408912348184,14930.0
2,7,2,risk_gated,0.8,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,2,rul_gated,8,0.060636625622216396,0.8102313733814477,53.0,347.0,22.727272727272727,34.0,0.0,8.49304906326778,15268.0
5,7,2,reactive,,0.14119761247673449,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
5,7,2,periodic,60,0.12633438857395274,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
5,7,2,risk,0.5,0.13952736820844275,0.7976478169808281,29.0,371.0,24.978118898539016,72.0,0.7586206896551724,51.46799821161189,14853.0
5,7,2,rul,16,0.1251450403282864,0.8146397694524495,98.0,302.0,21.36691665487477,2.0,0.07142857142857142,20.240444476811174,14134.0
5,7,2,risk_gated,0.5,0.14073107049608355,0.7962577962577962,10.0,390.0,25.45691906005222,81.0,0.8,57.303606433643594,15320.0
5,7,2,rul_gated,16,0.12418024405208261,0.8158055725488015,86.0,314.0,21.4056854591315,10.0,0.03488372093023256,15.417051392494166,14669.0
10,7,2,reactive,,0.2695590783646749,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
10,7,2,periodic,40,0.24049902243738944,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
10,7,2,risk,0.5,0.2644179627011378,0.7976478169808281,29.0,371.0,24.978118898539016,72.0,0.7586206896551724,51.46799821161189,14853.0
10,7,2,rul,16,0.23197962360266025,0.8146397694524495,98.0,302.0,21.36691665487477,2.0,0.07142857142857142,20.240444476811174,14134.0
10,7,2,risk_gated,0.5,0.26801566579634467,0.7962577962577962,10.0,390.0,25.45691906005222,81.0,0.8,57.303606433643594,15320.0
10,7,2,rul_gated,16,0.23120867134774012,0.8158055725488015,86.0,314.0,21.4056854591315,10.0,0.03488372093023256,15.417051392494166,14669.0
20,7,2,reactive,,0.5262820101405558,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
20,7,2,periodic,40,0.4527697607299134,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
20,7,2,risk,0.5,0.514199151686528,0.7976478169808281,29.0,371.0,24.978118898539016,72.0,0.7586206896551724,51.46799821161189,14853.0
20,7,2,rul,16,0.44564879015140796,0.8146397694524495,98.0,302.0,21.36691665487477,2.0,0.07142857142857142,20.240444476811174,14134.0
20,7,2,risk_gated,0.5,0.5225848563968668,0.7962577962577962,10.0,390.0,25.45691906005222,81.0,0.8,57.303606433643594,15320.0
20,7,2,rul_gated,16,0.44526552593905516,0.8158055725488015,86.0,314.0,21.4056854591315,10.0,0.03488372093023256,15.417051392494166,14669.0
2,7,3,reactive,,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,3,periodic,60,0.06228373702422145,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
2,7,3,risk,0.8,0.06418122977346279,0.796309658798062,6.0,394.0,25.501618122977348,84.0,1.0,53.588048443709035,15450.0
2,7,3,rul,8,0.06013508994850532,0.8136801436578331,72.0,328.0,21.93539757908112,17.0,0.0,11.579352817727003,14953.0
2,7,3,risk_gated,0.8,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,3,rul_gated,8,0.06068062827225131,0.8100084817642069,52.0,348.0,22.774869109947645,35.0,0.0,8.446221902697504,15280.0
5,7,3,reactive,,0.14119761247673449,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
5,7,3,periodic,60,0.12633438857395274,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
5,7,3,risk,0.5,0.1392274101444407,0.7979949605961507,29.0,371.0,24.92442055760833,73.0,0.7586206896551724,51.61271459016697,14885.0
5,7,3,rul,16,0.12478076379066479,0.8150795480747061,99.0,301.0,21.287128712871286,2.0,0.10101010101010101,20.168605343396223,14140.0
5,7,3,risk_gated,0.5,0.14041328799372219,0.7966242967284851,12.0,388.0,25.3727439183887,80.0,0.75,55.088373192237505,15292.0
5,7,3,rul_gated,16,0.12499489066012671,0.8148209825145712,83.0,317.0,21.59547653109885,13.0,0.04819277108433735,16.23722388705135,14679.0
10,7,3,reactive,,0.2695590783646749,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
10,7,3,periodic,40,0.24049902243738944,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
10,7,3,risk,0.5,0.2638495129324824,0.7979949605961507,29.0,371.0,24.92442055760833,73.0,0.7586206896551724,51.61271459016697,14885.0
10,7,3,rul,16,0.23121640735502122,0.8150795480747061,99.0,301.0,21.287128712871286,2.0,0.10101010101010101,20.168605343396223,14140.0
10,7,3,risk_gated,0.5,0.2672770075856657,0.7966242967284851,12.0,388.0,25.3727439183887,80.0,0.75,55.088373192237505,15292.0
10,7,3,rul_gated,16,0.23297227331562098,0.8148209825145712,83.0,317.0,21.59547653109885,13.0,0.04819277108433735,16.23722388705135,14679.0
20,7,3,reactive,,0.5262820101405558,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
20,7,3,periodic,40,0.4527697607299134,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
20,7,3,risk,0.5,0.5130937185085657,0.7979949605961507,29.0,371.0,24.92442055760833,73.0,0.7586206896551724,51.61271459016697,14885.0
20,7,3,rul,16,0.4440876944837341,0.8150795480747061,99.0,301.0,21.287128712871286,2.0,0.10101010101010101,20.168605343396223,14140.0
20,7,3,risk_gated,0.5,0.5210044467695527,0.7966242967284851,12.0,388.0,25.3727439183887,80.0,0.75,55.088373192237505,15292.0
20,7,3,rul_gated,16,0.44892703862660943,0.8148209825145712,83.0,317.0,21.59547653109885,13.0,0.04819277108433735,16.23722388705135,14679.0
2,7,4,reactive,,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,4,periodic,60,0.06228373702422145,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
2,7,4,risk,0.8,0.06418122977346279,0.796309658798062,6.0,394.0,25.501618122977348,84.0,1.0,53.588048443709035,15450.0
2,7,4,rul,8,0.060312562881480986,0.8132329678721432,72.0,328.0,22.000134147159432,18.0,0.0,12.09131646065215,14909.0
2,7,4,risk_gated,0.8,0.06418073294397023,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
2,7,4,rul_gated,8,0.06079612413251277,0.8096045796671261,51.0,349.0,22.84928636899306,36.0,0.0,8.56269582269632,15274.0
5,7,4,reactive,,0.14119761247673449,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
5,7,4,periodic,60,0.12633438857395274,0.8132072082859366,110.0,290.0,21.35021718324376,0.0,0.2818181818181818,25.223272552180212,13583.0
5,7,4,risk,0.5,0.13975742143000736,0.7973817793214,26.0,374.0,25.06198485559204,75.0,0.8076923076923077,54.21161626814467,14923.0
5,7,4,rul,16,0.12497337215082013,0.814846959439912,100.0,300.0,21.302279343889797,1.0,0.1,20.746059193600743,14083.0
5,7,4,risk_gated,0.5,0.14085761047463174,0.7961119508000208,11.0,389.0,25.46644844517185,80.0,0.8181818181818182,56.32616624201128,15275.0
5,7,4,rul_gated,16,0.12463648834019204,0.8152538581972713,87.0,313.0,21.467764060356654,12.0,0.05747126436781609,16.885971859315102,14580.0
10,7,4,reactive,,0.2695590783646749,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
10,7,4,periodic,40,0.24049902243738944,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
10,7,4,risk,0.5,0.2650673457079676,0.7973817793214,26.0,374.0,25.06198485559204,75.0,0.8076923076923077,54.21161626814467,14923.0
10,7,4,rul,16,0.23148476887026911,0.814846959439912,100.0,300.0,21.302279343889797,1.0,0.1,20.746059193600743,14083.0
10,7,4,risk_gated,0.5,0.268189852700491,0.7961119508000208,11.0,389.0,25.46644844517185,80.0,0.8181818181818182,56.32616624201128,15275.0
10,7,4,rul_gated,16,0.2319753086419753,0.8152538581972713,87.0,313.0,21.467764060356654,12.0,0.05747126436781609,16.885971859315102,14580.0
20,7,4,reactive,,0.5262820101405558,0.7957203411470303,0.0,400.0,25.672293177588088,85.0,0.0,0.0,15581.0
20,7,4,periodic,40,0.4527697607299134,0.8036662925551814,172.0,228.0,21.227073829252397,0.0,1.0,46.020437391052745,10741.0
20,7,4,risk,0.5,0.515687194263888,0.7973817793214,26.0,374.0,25.06198485559204,75.0,0.8076923076923077,54.21161626814467,14923.0
20,7,4,rul,16,0.4445075623091671,0.814846959439912,100.0,300.0,21.302279343889797,1.0,0.1,20.746059193600743,14083.0
20,7,4,risk_gated,0.5,0.5228543371522095,0.7961119508000208,11.0,389.0,25.46644844517185,80.0,0.8181818181818182,56.32616624201128,15275.0
20,7,4,rul_gated,16,0.44665294924554183,0.8152538581972713,87.0,313.0,21.467764060356654,12.0,0.05747126436781609,16.885971859315102,14580.0
2,8,0,reactive,,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,0,periodic,60,0.0643905360886493,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
2,8,0,risk,0.8,0.06615732128620781,0.7910447761194029,3.0,397.0,26.375232527238904,77.0,0.6666666666666666,59.89209571797244,15052.0
2,8,0,rul,8,0.06213260423786739,0.8078409718387631,65.0,335.0,22.898154477101844,17.0,0.0,12.124511445230123,14630.0
2,8,0,risk_gated,0.8,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,0,rul_gated,8,0.06419703375612375,0.7988527314641076,31.0,369.0,24.76343869538957,48.0,0.0,9.392259012213556,14901.0
5,8,0,reactive,,0.14567606939478214,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
5,8,0,periodic,60,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
5,8,0,risk,0.5,0.1471752636902182,0.7888977544739542,37.0,363.0,26.22453402687473,63.0,0.972972972972973,65.9796976519436,13842.0
5,8,0,rul,16,0.1308938990131816,0.8077616803397917,87.0,313.0,22.54555931715047,2.0,0.13793103448275862,20.841182126374484,13883.0
5,8,0,risk_gated,0.5,0.1471390392654012,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
5,8,0,rul_gated,16,0.13426651735722286,0.8037803780378038,64.0,336.0,23.516237402015676,20.0,0.09375,18.496399146093307,14288.0
10,8,0,reactive,,0.278108859753675,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
10,8,0,periodic,40,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
10,8,0,risk,0.5,0.27829793382459184,0.7888977544739542,37.0,363.0,26.22453402687473,63.0,0.972972972972973,65.9796976519436,13842.0
10,8,0,rul,16,0.24362169559893393,0.8077616803397917,87.0,313.0,22.54555931715047,2.0,0.13793103448275862,20.841182126374484,13883.0
10,8,0,risk_gated,0.5,0.2800794901665182,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
10,8,0,rul_gated,16,0.25184770436730125,0.8037803780378038,64.0,336.0,23.516237402015676,20.0,0.09375,18.496399146093307,14288.0
20,8,0,reactive,,0.5429744404714607,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
20,8,0,periodic,40,0.4693457076566125,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
20,8,0,risk,0.5,0.5405432740933391,0.7888977544739542,37.0,363.0,26.22453402687473,63.0,0.972972972972973,65.9796976519436,13842.0
20,8,0,rul,16,0.46907728877043864,0.8077616803397917,87.0,313.0,22.54555931715047,2.0,0.13793103448275862,20.841182126374484,13883.0
20,8,0,risk_gated,0.5,0.5459603919687521,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
20,8,0,rul_gated,16,0.48701007838745797,0.8037803780378038,64.0,336.0,23.516237402015676,20.0,0.09375,18.496399146093307,14288.0
2,8,1,reactive,,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,1,periodic,60,0.0643905360886493,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
2,8,1,risk,0.8,0.06620065241994541,0.7910369161093265,4.0,396.0,26.363091671659678,76.0,0.75,55.94124792558202,15021.0
2,8,1,rul,8,0.062113665825202974,0.8077707357398732,64.0,336.0,22.92420004093607,17.0,0.0,12.04893027791735,14657.0
2,8,1,risk_gated,0.8,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,1,rul_gated,8,0.06426418380333579,0.798470342835749,29.0,371.0,24.85096121642441,50.0,0.0,9.042494195633834,14929.0
5,8,1,reactive,,0.14567606939478214,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
5,8,1,periodic,60,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
5,8,1,risk,0.5,0.14525660964230172,0.7910748238452074,33.0,367.0,25.943729676233563,66.0,0.9393939393939394,61.54369638577582,14146.0
5,8,1,rul,16,0.13065557308850953,0.8080445114176423,86.0,314.0,22.521876344857265,2.0,0.10465116279069768,20.183513193497426,13942.0
5,8,1,risk_gated,0.5,0.14592065106815869,0.7903199871361956,11.0,389.0,26.38182434723635,75.0,0.9090909090909091,68.20616368047081,14745.0
5,8,1,rul_gated,16,0.1341874390753377,0.8038732788536885,62.0,338.0,23.534326695446318,23.0,0.06451612903225806,17.801885185219913,14362.0
10,8,1,reactive,,0.278108859753675,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
10,8,1,periodic,40,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
10,8,1,risk,0.5,0.27497525802346956,0.7910748238452074,33.0,367.0,25.943729676233563,66.0,0.9393939393939394,61.54369638577582,14146.0
10,8,1,rul,16,0.24326495481279586,0.8080445114176423,86.0,314.0,22.521876344857265,2.0,0.10465116279069768,20.183513193497426,13942.0
10,8,1,risk_gated,0.5,0.27782977280434046,0.7903199871361956,11.0,389.0,26.38182434723635,75.0,0.9090909090909091,68.20616368047081,14745.0
10,8,1,rul_gated,16,0.2518590725525693,0.8038732788536885,62.0,338.0,23.534326695446318,23.0,0.06451612903225806,17.801885185219913,14362.0
20,8,1,reactive,,0.5429744404714607,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
20,8,1,periodic,40,0.4693457076566125,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
20,8,1,risk,0.5,0.5344125547858052,0.7910748238452074,33.0,367.0,25.943729676233563,66.0,0.9393939393939394,61.54369638577582,14146.0
20,8,1,rul,16,0.46848371826136853,0.8080445114176423,86.0,314.0,22.521876344857265,2.0,0.10465116279069768,20.183513193497426,13942.0
20,8,1,risk_gated,0.5,0.541648016276704,0.7903199871361956,11.0,389.0,26.38182434723635,75.0,0.9090909090909091,68.20616368047081,14745.0
20,8,1,rul_gated,16,0.48720233950703246,0.8038732788536885,62.0,338.0,23.534326695446318,23.0,0.06451612903225806,17.801885185219913,14362.0
2,8,2,reactive,,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,2,periodic,60,0.0643905360886493,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
2,8,2,risk,0.8,0.06615732128620781,0.7910447761194029,3.0,397.0,26.375232527238904,77.0,0.6666666666666666,59.89209571797244,15052.0
2,8,2,rul,8,0.06162464985994398,0.8097029374343088,70.0,330.0,22.545603607296577,12.0,0.0,11.798133051302617,14637.0
2,8,2,risk_gated,0.8,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,2,rul_gated,8,0.06436227224008574,0.7981180496150556,28.0,372.0,24.919614147909968,51.0,0.0,8.913505640818794,14928.0
5,8,2,reactive,,0.14567606939478214,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
5,8,2,periodic,60,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
5,8,2,risk,0.5,0.14548787366046248,0.7908117752007137,31.0,369.0,26.01522842639594,65.0,0.9032258064516129,58.633971511463926,14184.0
5,8,2,rul,16,0.13074321893661414,0.8079404754984596,87.0,313.0,22.519605727030722,2.0,0.12643678160919541,20.685718586632376,13899.0
5,8,2,risk_gated,0.5,0.14544963907441139,0.7908552526276477,10.0,390.0,26.310463468933413,75.0,0.8,61.98076341484284,14823.0
5,8,2,rul_gated,16,0.13382629926752704,0.8042978174269203,64.0,336.0,23.43913498430415,21.0,0.09375,17.86770946989416,14335.0
10,8,2,reactive,,0.278108859753675,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
10,8,2,periodic,40,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
10,8,2,risk,0.5,0.27556401579244216,0.7908117752007137,31.0,369.0,26.01522842639594,65.0,0.9032258064516129,58.633971511463926,14184.0
10,8,2,rul,16,0.24334124757176773,0.8079404754984596,87.0,313.0,22.519605727030722,2.0,0.12643678160919541,20.685718586632376,13899.0
10,8,2,risk_gated,0.5,0.27700195641907843,0.7908552526276477,10.0,390.0,26.310463468933413,75.0,0.8,61.98076341484284,14823.0
10,8,2,rul_gated,16,0.2510219741890478,0.8042978174269203,64.0,336.0,23.43913498430415,21.0,0.09375,17.86770946989416,14335.0
20,8,2,reactive,,0.5429744404714607,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
20,8,2,periodic,40,0.4693457076566125,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
20,8,2,risk,0.5,0.5357163000564016,0.7908117752007137,31.0,369.0,26.01522842639594,65.0,0.9032258064516129,58.633971511463926,14184.0
20,8,2,rul,16,0.46853730484207495,0.8079404754984596,87.0,313.0,22.519605727030722,2.0,0.12643678160919541,20.685718586632376,13899.0
20,8,2,risk_gated,0.5,0.5401065911084126,0.7908552526276477,10.0,390.0,26.310463468933413,75.0,0.8,61.98076341484284,14823.0
20,8,2,rul_gated,16,0.48541332403208926,0.8042978174269203,64.0,336.0,23.43913498430415,21.0,0.09375,17.86770946989416,14335.0
2,8,3,reactive,,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,3,periodic,60,0.0643905360886493,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
2,8,3,risk,0.8,0.06615732128620781,0.7910447761194029,3.0,397.0,26.375232527238904,77.0,0.6666666666666666,59.89209571797244,15052.0
2,8,3,rul,8,0.06196913833128499,0.8083673694668285,66.0,334.0,22.804861395602895,17.0,0.0,12.126491518895936,14646.0
2,8,3,risk_gated,0.8,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,3,rul_gated,8,0.06429002211351605,0.798405649777968,29.0,371.0,24.86095289150975,50.0,0.0,8.834345695421185,14923.0
5,8,3,reactive,,0.14567606939478214,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
5,8,3,periodic,60,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
5,8,3,risk,0.5,0.14715400173360302,0.7889218144517893,37.0,363.0,26.220745449292114,62.0,0.972972972972973,63.36100608114094,13844.0
5,8,3,rul,16,0.13067740543650222,0.8080185938407902,87.0,313.0,22.50826981159212,1.0,0.10344827586206896,20.452421171782053,13906.0
5,8,3,risk_gated,0.5,0.1471390392654012,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
5,8,3,rul_gated,16,0.1340413638904416,0.8040449438202247,64.0,336.0,23.476802683063163,20.0,0.046875,18.274095329652194,14312.0
10,8,3,reactive,,0.278108859753675,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
10,8,3,periodic,40,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
10,8,3,risk,0.5,0.27825772898006357,0.7889218144517893,37.0,363.0,26.220745449292114,62.0,0.972972972972973,63.36100608114094,13844.0
10,8,3,rul,16,0.2432187544944628,0.8080185938407902,87.0,313.0,22.50826981159212,1.0,0.10344827586206896,20.452421171782053,13906.0
10,8,3,risk_gated,0.5,0.2800794901665182,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
10,8,3,rul_gated,16,0.2514253773057574,0.8040449438202247,64.0,336.0,23.476802683063163,20.0,0.046875,18.274095329652194,14312.0
20,8,3,reactive,,0.5429744404714607,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
20,8,3,periodic,40,0.4693457076566125,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
20,8,3,risk,0.5,0.5404651834729847,0.7889218144517893,37.0,363.0,26.220745449292114,62.0,0.972972972972973,63.36100608114094,13844.0
20,8,3,rul,16,0.468301452610384,0.8080185938407902,87.0,313.0,22.50826981159212,1.0,0.10344827586206896,20.452421171782053,13906.0
20,8,3,risk_gated,0.5,0.5459603919687521,0.7889387468238093,12.0,388.0,26.588090180223396,74.0,1.0,77.48051580177082,14593.0
20,8,3,rul_gated,16,0.486193404136389,0.8040449438202247,64.0,336.0,23.476802683063163,20.0,0.046875,18.274095329652194,14312.0
2,8,4,reactive,,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,4,periodic,60,0.0643905360886493,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
2,8,4,risk,0.8,0.06615732128620781,0.7910447761194029,3.0,397.0,26.375232527238904,77.0,0.6666666666666666,59.89209571797244,15052.0
2,8,4,rul,8,0.06203267035746019,0.8082085842125615,66.0,334.0,22.82824140523546,17.0,0.0,11.534949057969849,14631.0
2,8,4,risk_gated,0.8,0.06621639517944643,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
2,8,4,rul_gated,8,0.06412817590668365,0.7990251218597675,31.0,369.0,24.73687738821479,48.0,0.0,9.059836900567193,14917.0
5,8,4,reactive,,0.14567606939478214,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
5,8,4,periodic,60,0.1317759808325846,0.8067165982121285,100.0,300.0,22.461814914645103,0.0,0.37,26.85027125570645,13356.0
5,8,4,risk,0.5,0.14601630668001717,0.790211371086244,36.0,364.0,26.03347160635102,63.0,0.9166666666666666,61.19428230487407,13982.0
5,8,4,rul,16,0.13041032667483957,0.808335762168464,89.0,311.0,22.42734549650249,1.0,0.11235955056179775,21.021988510124732,13867.0
5,8,4,risk_gated,0.5,0.14646698434309052,0.7897000322545963,11.0,389.0,26.480599046970728,74.0,0.9090909090909091,70.65095835817375,14690.0
5,8,4,rul_gated,16,0.13444273528177877,0.8035734352174402,63.0,337.0,23.563138022654176,23.0,0.09523809523809523,18.474160027518213,14302.0
10,8,4,reactive,,0.278108859753675,0.7905978431577845,0.0,400.0,26.48655807177857,78.0,0.0,0.0,15102.0
10,8,4,periodic,40,0.24846403712296983,0.7993916462645597,162.0,238.0,22.08816705336427,0.0,1.0,46.998349692854056,10775.0
10,8,4,risk,0.5,0.27618366471177225,0.790211371086244,36.0,364.0,26.03347160635102,63.0,0.9166666666666666,61.19428230487407,13982.0
10,8,4,rul,16,0.242547054157352,0.808335762168464,89.0,311.0,22.42734549650249,1.0,0.11235955056179775,21.021988510124732,13867.0
